sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,57,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,57,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,57,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,16,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,57,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,41,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,41,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,56,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,56,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,0,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,15,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,25,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,43,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,41,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,41,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,46,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,46,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,4,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,15,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,25,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
